,Unnamed: 0,artist,song,href,track_id,uri,audio_features,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,track_href,analysis_url,duration_ms,time_signature
1336,43685,Bitches,Interview,spotify:track:6dKHEOxmG7I6SraR7QFT6e,6gDLL171KDoV7VAdAvzHUq,spotify:track:6dKHEOxmG7I6SraR7QFT6e,"{'danceability': 0.588, 'energy': 0.851, 'key': 10, 'loudness': -6.311, 'mode': 0, 'speechiness': 0.515, 'acousticness': 0.707, 'instrumentalness': 0, 'liveness': 0.0968, 'valence': 0.452, 'tempo': 84.472, 'type': 'audio_features', 'id': '6dKHEOxmG7I6SraR7QFT6e', 'uri': 'spotify:track:6dKHEOxmG7I6SraR7QFT6e', 'track_href': 'https://api.spotify.com/v1/tracks/6dKHEOxmG7I6SraR7QFT6e', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6dKHEOxmG7I6SraR7QFT6e', 'duration_ms': 287556, 'time_signature': 4}",0.588,0.851,10.0,-6.311,0.0,0.515,0.707,0.0,0.0968,0.452,84.472,audio_features,6dKHEOxmG7I6SraR7QFT6e,https://api.spotify.com/v1/tracks/6dKHEOxmG7I6SraR7QFT6e,https://api.spotify.com/v1/audio-analysis/6dKHEOxmG7I6SraR7QFT6e,287556.0,4.0
1337,60003,BICIKL,Mississippi Showdown,spotify:track:0qZbiGDAfjiFAJRv6AuPPw,0qZbiGDAfjiFAJRv6AuPPw,spotify:track:0WhbamTUdhnShRXhEiUInM,"{'danceability': 0.349, 'energy': 0.823, 'key': 9, 'loudness': -7.689, 'mode': 1, 'speechiness': 0.096, 'acousticness': 0.273, 'instrumentalness': 0.000128, 'liveness': 0.112, 'valence': 0.409, 'tempo': 152.851, 'type': 'audio_features', 'id': '0WhbamTUdhnShRXhEiUInM', 'uri': 'spotify:track:0WhbamTUdhnShRXhEiUInM', 'track_href': 'https://api.spotify.com/v1/tracks/0WhbamTUdhnShRXhEiUInM', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0WhbamTUdhnShRXhEiUInM', 'duration_ms': 226875, 'time_signature': 4}",0.349,0.823,9.0,-7.689,1.0,0.096,0.273,0.000128,0.112,0.409,152.851,audio_features,0WhbamTUdhnShRXhEiUInM,https://api.spotify.com/v1/tracks/0WhbamTUdhnShRXhEiUInM,https://api.spotify.com/v1/audio-analysis/0WhbamTUdhnShRXhEiUInM,226875.0,4.0
1338,89775,Jaan Patterson,V,spotify:track:4Xs1mJ1hI2ab5ICIv4K19C,4Xs1mJ1hI2ab5ICIv4K19C,spotify:track:4Xs1mJ1hI2ab5ICIv4K19C,"{'danceability': 0.398, 'energy': 0.657, 'key': 6, 'loudness': -14.518, 'mode': 1, 'speechiness': 0.141, 'acousticness': 0.584, 'instrumentalness': 0.693, 'liveness': 0.0912, 'valence': 0.195, 'tempo': 119.896, 'type': 'audio_features', 'id': '4Xs1mJ1hI2ab5ICIv4K19C', 'uri': 'spotify:track:4Xs1mJ1hI2ab5ICIv4K19C', 'track_href': 'https://api.spotify.com/v1/tracks/4Xs1mJ1hI2ab5ICIv4K19C', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/4Xs1mJ1hI2ab5ICIv4K19C', 'duration_ms': 410044, 'time_signature': 4}",0.398,0.657,6.0,-14.518,1.0,0.141,0.584,0.693,0.0912,0.195,119.896,audio_features,4Xs1mJ1hI2ab5ICIv4K19C,https://api.spotify.com/v1/tracks/4Xs1mJ1hI2ab5ICIv4K19C,https://api.spotify.com/v1/audio-analysis/4Xs1mJ1hI2ab5ICIv4K19C,410044.0,4.0
1339,36503,Inkubus Sukkubus,Vampire Erotica,spotify:track:6KtLECDztnah63TNmV4Plw,6KtLECDztnah63TNmV4Plw,spotify:track:6KtLECDztnah63TNmV4Plw,"{'danceability': 0.246, 'energy': 0.768, 'key': 9, 'loudness': -7.48, 'mode': 1, 'speechiness': 0.0387, 'acousticness': 0.000631, 'instrumentalness': 0.301, 'liveness': 0.102, 'valence': 0.35, 'tempo': 169.873, 'type': 'audio_features', 'id': '6KtLECDztnah63TNmV4Plw', 'uri': 'spotify:track:6KtLECDztnah63TNmV4Plw', 'track_href': 'https://api.spotify.com/v1/tracks/6KtLECDztnah63TNmV4Plw', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6KtLECDztnah63TNmV4Plw', 'duration_ms': 212733, 'time_signature': 4}",0.246,0.768,9.0,-7.48,1.0,0.0387,0.000631,0.301,0.102,0.35,169.873,audio_features,6KtLECDztnah63TNmV4Plw,https://api.spotify.com/v1/tracks/6KtLECDztnah63TNmV4Plw,https://api.spotify.com/v1/audio-analysis/6KtLECDztnah63TNmV4Plw,212733.0,4.0
1340,64135,Los Primos,El baile de la brasa,spotify:track:2O97frCXRrFLDV10UeCd9V,2O97frCXRrFLDV10UeCd9V,spotify:track:7rxHR6dby35y5pjAYQP4ZW,"{'danceability': 0.789, 'energy': 0.705, 'key': 9, 'loudness': -4.364, 'mode': 1, 'speechiness': 0.0486, 'acousticness': 0.262, 'instrumentalness': 2.92e-06, 'liveness': 0.121, 'valence': 0.838, 'tempo': 112.097, 'type': 'audio_features', 'id': '7rxHR6dby35y5pjAYQP4ZW', 'uri': 'spotify:track:7rxHR6dby35y5pjAYQP4ZW', 'track_href': 'https://api.spotify.com/v1/tracks/7rxHR6dby35y5pjAYQP4ZW', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7rxHR6dby35y5pjAYQP4ZW', 'duration_ms': 153253, 'time_signature': 4}",0.789,0.705,9.0,-4.364,1.0,0.0486,0.262,2.92e-06,0.121,0.838,112.097,audio_features,7rxHR6dby35y5pjAYQP4ZW,https://api.spotify.com/v1/tracks/7rxHR6dby35y5pjAYQP4ZW,https://api.spotify.com/v1/audio-analysis/7rxHR6dby35y5pjAYQP4ZW,153253.0,4.0
1341,65379,Drive-Thru Mystics,Black Tears,spotify:track:76MPOMsHa41j0AHZd7oFva,76MPOMsHa41j0AHZd7oFva,spotify:track:76MPOMsHa41j0AHZd7oFva,"{'danceability': 0.264, 'energy': 0.56, 'key': 9, 'loudness': -10.507, 'mode': 0, 'speechiness': 0.0335, 'acousticness': 0.371, 'instrumentalness': 0.71, 'liveness': 0.0334, 'valence': 0.196, 'tempo': 94.744, 'type': 'audio_features', 'id': '76MPOMsHa41j0AHZd7oFva', 'uri': 'spotify:track:76MPOMsHa41j0AHZd7oFva', 'track_href': 'https://api.spotify.com/v1/tracks/76MPOMsHa41j0AHZd7oFva', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/76MPOMsHa41j0AHZd7oFva', 'duration_ms': 163227, 'time_signature': 3}",0.264,0.56,9.0,-10.507,0.0,0.0335,0.371,0.71,0.0334,0.196,94.744,audio_features,76MPOMsHa41j0AHZd7oFva,https://api.spotify.com/v1/tracks/76MPOMsHa41j0AHZd7oFva,https://api.spotify.com/v1/audio-analysis/76MPOMsHa41j0AHZd7oFva,163227.0,3.0
1342,22780,Undress Béton,As Rubber Talks,,,,,,,,,,,,,,,,,,,,,
1343,4911,Tom Brosseau,"live ""love the lab"" session (02.22.07)",spotify:track:3Yahrb4joLsIIdUSqyHJZ4,3Yahrb4joLsIIdUSqyHJZ4,spotify:track:3Yahrb4joLsIIdUSqyHJZ4,"{'danceability': 0.639, 'energy': 0.555, 'key': 7, 'loudness': -9.873, 'mode': 1, 'speechiness': 0.0414, 'acousticness': 0.213, 'instrumentalness': 0.816, 'liveness': 0.336, 'valence': 0.726, 'tempo': 83.479, 'type': 'audio_features', 'id': '3Yahrb4joLsIIdUSqyHJZ4', 'uri': 'spotify:track:3Yahrb4joLsIIdUSqyHJZ4', 'track_href': 'https://api.spotify.com/v1/tracks/3Yahrb4joLsIIdUSqyHJZ4', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3Yahrb4joLsIIdUSqyHJZ4', 'duration_ms': 221640, 'time_signature': 4}",0.639,0.555,7.0,-9.873,1.0,0.0414,0.213,0.816,0.336,0.726,83.479,audio_features,3Yahrb4joLsIIdUSqyHJZ4,https://api.spotify.com/v1/tracks/3Yahrb4joLsIIdUSqyHJZ4,https://api.spotify.com/v1/audio-analysis/3Yahrb4joLsIIdUSqyHJZ4,221640.0,4.0
1344,36387,Mittimus,Junior's Induced Psychosis,,,,,,,,,,,,,,,,,,,,,
1345,23727,Just Plain Ant,This Is Madness (Ol Skool '86 JFK Remix) (Featuring Black Liquid),spotify:track:0LlKLfaGv1t1dPxwo7LjEQ,0LlKLfaGv1t1dPxwo7LjEQ,spotify:track:0LlKLfaGv1t1dPxwo7LjEQ,"{'danceability': 0.532, 'energy': 0.554, 'key': 8, 'loudness': -9.016, 'mode': 1, 'speechiness': 0.0406, 'acousticness': 0.04, 'instrumentalness': 1.39e-06, 'liveness': 0.109, 'valence': 0.334, 'tempo': 140.058, 'type': 'audio_features', 'id': '0LlKLfaGv1t1dPxwo7LjEQ', 'uri': 'spotify:track:0LlKLfaGv1t1dPxwo7LjEQ', 'track_href': 'https://api.spotify.com/v1/tracks/0LlKLfaGv1t1dPxwo7LjEQ', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0LlKLfaGv1t1dPxwo7LjEQ', 'duration_ms': 238608, 'time_signature': 4}",0.532,0.554,8.0,-9.016,1.0,0.0406,0.04,1.39e-06,0.109,0.334,140.058,audio_features,0LlKLfaGv1t1dPxwo7LjEQ,https://api.spotify.com/v1/tracks/0LlKLfaGv1t1dPxwo7LjEQ,https://api.spotify.com/v1/audio-analysis/0LlKLfaGv1t1dPxwo7LjEQ,238608.0,4.0
1346,11177,Covox,Switchblade Squadron,spotify:track:54I8vG9DuKfCEsKKPI52WC,54I8vG9DuKfCEsKKPI52WC,spotify:track:54I8vG9DuKfCEsKKPI52WC,"{'danceability': 0.795, 'energy': 0.866, 'key': 9, 'loudness': -6.12, 'mode': 1, 'speechiness': 0.0624, 'acousticness': 0.0902, 'instrumentalness': 9.03e-06, 'liveness': 0.109, 'valence': 0.442, 'tempo': 129.985, 'type': 'audio_features', 'id': '54I8vG9DuKfCEsKKPI52WC', 'uri': 'spotify:track:54I8vG9DuKfCEsKKPI52WC', 'track_href': 'https://api.spotify.com/v1/tracks/54I8vG9DuKfCEsKKPI52WC', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/54I8vG9DuKfCEsKKPI52WC', 'duration_ms': 164308, 'time_signature': 4}",0.795,0.866,9.0,-6.12,1.0,0.0624,0.0902,9.03e-06,0.109,0.442,129.985,audio_features,54I8vG9DuKfCEsKKPI52WC,https://api.spotify.com/v1/tracks/54I8vG9DuKfCEsKKPI52WC,https://api.spotify.com/v1/audio-analysis/54I8vG9DuKfCEsKKPI52WC,164308.0,4.0
1347,100341,ROW,Magnetawan,spotify:track:1Fk6KB9H0oZ2rYKFRDrhQm,1Fk6KB9H0oZ2rYKFRDrhQm,spotify:track:1Fk6KB9H0oZ2rYKFRDrhQm,"{'danceability': 0.719, 'energy': 0.395, 'key': 1, 'loudness': -9.581, 'mode': 0, 'speechiness': 0.0335, 'acousticness': 0.349, 'instrumentalness': 5.07e-05, 'liveness': 0.0716, 'valence': 0.718, 'tempo': 113.036, 'type': 'audio_features', 'id': '1Fk6KB9H0oZ2rYKFRDrhQm', 'uri': 'spotify:track:1Fk6KB9H0oZ2rYKFRDrhQm', 'track_href': 'https://api.spotify.com/v1/tracks/1Fk6KB9H0oZ2rYKFRDrhQm', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/1Fk6KB9H0oZ2rYKFRDrhQm', 'duration_ms': 204760, 'time_signature': 3}",0.719,0.395,1.0,-9.581,0.0,0.0335,0.349,5.07e-05,0.0716,0.718,113.036,audio_features,1Fk6KB9H0oZ2rYKFRDrhQm,https://api.spotify.com/v1/tracks/1Fk6KB9H0oZ2rYKFRDrhQm,https://api.spotify.com/v1/audio-analysis/1Fk6KB9H0oZ2rYKFRDrhQm,204760.0,3.0
1348,86360,The Pipeliners,Best Friends on Speed,spotify:track:3rPtS4nfpy7PsARctAWpzd,3rPtS4nfpy7PsARctAWpzd,spotify:track:3rPtS4nfpy7PsARctAWpzd,"{'danceability': 0.576, 'energy': 0.714, 'key': 6, 'loudness': -5.247, 'mode': 1, 'speechiness': 0.0595, 'acousticness': 0.395, 'instrumentalness': 0, 'liveness': 0.115, 'valence': 0.321, 'tempo': 144.981, 'type': 'audio_features', 'id': '3rPtS4nfpy7PsARctAWpzd', 'uri': 'spotify:track:3rPtS4nfpy7PsARctAWpzd', 'track_href': 'https://api.spotify.com/v1/tracks/3rPtS4nfpy7PsARctAWpzd', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3rPtS4nfpy7PsARctAWpzd', 'duration_ms': 262231, 'time_signature': 4}",0.576,0.714,6.0,-5.247,1.0,0.0595,0.395,0.0,0.115,0.321,144.981,audio_features,3rPtS4nfpy7PsARctAWpzd,https://api.spotify.com/v1/tracks/3rPtS4nfpy7PsARctAWpzd,https://api.spotify.com/v1/audio-analysis/3rPtS4nfpy7PsARctAWpzd,262231.0,4.0
1349,41669,The Peach Tree,A Clean Slate,spotify:track:2hiEGsafGTYbc5UYuU3WN6,2hiEGsafGTYbc5UYuU3WN6,spotify:track:2hiEGsafGTYbc5UYuU3WN6,"{'danceability': 0.501, 'energy': 0.899, 'key': 9, 'loudness': -9.117, 'mode': 1, 'speechiness': 0.0932, 'acousticness': 0.236, 'instrumentalness': 9.01e-05, 'liveness': 0.351, 'valence': 0.596, 'tempo': 167.267, 'type': 'audio_features', 'id': '2hiEGsafGTYbc5UYuU3WN6', 'uri': 'spotify:track:2hiEGsafGTYbc5UYuU3WN6', 'track_href': 'https://api.spotify.com/v1/tracks/2hiEGsafGTYbc5UYuU3WN6', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2hiEGsafGTYbc5UYuU3WN6', 'duration_ms': 110675, 'time_signature': 4}",0.501,0.899,9.0,-9.117,1.0,0.0932,0.236,9.01e-05,0.351,0.596,167.267,audio_features,2hiEGsafGTYbc5UYuU3WN6,https://api.spotify.com/v1/tracks/2hiEGsafGTYbc5UYuU3WN6,https://api.spotify.com/v1/audio-analysis/2hiEGsafGTYbc5UYuU3WN6,110675.0,4.0
1350,17168,Sendelica,"Manhole Of The Universe (Live rehearsal USA, 2008)",spotify:track:5Kq6SLt3oSJ5hiGN15HjNK,5Kq6SLt3oSJ5hiGN15HjNK,spotify:track:5Kq6SLt3oSJ5hiGN15HjNK,"{'danceability': 0.616, 'energy': 0.574, 'key': 7, 'loudness': -8.513, 'mode': 0, 'speechiness': 0.0283, 'acousticness': 0.00388, 'instrumentalness': 0.342, 'liveness': 0.107, 'valence': 0.179, 'tempo': 95.997, 'type': 'audio_features', 'id': '5Kq6SLt3oSJ5hiGN15HjNK', 'uri': 'spotify:track:5Kq6SLt3oSJ5hiGN15HjNK', 'track_href': 'https://api.spotify.com/v1/tracks/5Kq6SLt3oSJ5hiGN15HjNK', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5Kq6SLt3oSJ5hiGN15HjNK', 'duration_ms': 252253, 'time_signature': 4}",0.616,0.574,7.0,-8.513,0.0,0.0283,0.00388,0.342,0.107,0.179,95.997,audio_features,5Kq6SLt3oSJ5hiGN15HjNK,https://api.spotify.com/v1/tracks/5Kq6SLt3oSJ5hiGN15HjNK,https://api.spotify.com/v1/audio-analysis/5Kq6SLt3oSJ5hiGN15HjNK,252253.0,4.0
1351,42041,Trans Atlantic Rage,TERRI TUBA HOBO HAS HESITANT LOOSE LACES,spotify:track:72pKKGbVrb8tk0jpf1OCsF,72pKKGbVrb8tk0jpf1OCsF,spotify:track:72pKKGbVrb8tk0jpf1OCsF,"{'danceability': 0.326, 'energy': 0.904, 'key': 10, 'loudness': -2.683, 'mode': 0, 'speechiness': 0.129, 'acousticness': 0.195, 'instrumentalness': 0.00966, 'liveness': 0.675, 'valence': 0.244, 'tempo': 128.696, 'type': 'audio_features', 'id': '72pKKGbVrb8tk0jpf1OCsF', 'uri': 'spotify:track:72pKKGbVrb8tk0jpf1OCsF', 'track_href': 'https://api.spotify.com/v1/tracks/72pKKGbVrb8tk0jpf1OCsF', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/72pKKGbVrb8tk0jpf1OCsF', 'duration_ms': 353583, 'time_signature': 4}",0.326,0.904,10.0,-2.683,0.0,0.129,0.195,0.00966,0.675,0.244,128.696,audio_features,72pKKGbVrb8tk0jpf1OCsF,https://api.spotify.com/v1/tracks/72pKKGbVrb8tk0jpf1OCsF,https://api.spotify.com/v1/audio-analysis/72pKKGbVrb8tk0jpf1OCsF,353583.0,4.0
1352,2357,Paul Metzger,Part 03,spotify:track:53vD24j7PgGW5beqOxZska,53vD24j7PgGW5beqOxZska,spotify:track:53vD24j7PgGW5beqOxZska,"{'danceability': 0.161, 'energy': 0.0144, 'key': 6, 'loudness': -30.883, 'mode': 1, 'speechiness': 0.0365, 'acousticness': 0.986, 'instrumentalness': 0.117, 'liveness': 0.0836, 'valence': 0.0336, 'tempo': 82.646, 'type': 'audio_features', 'id': '53vD24j7PgGW5beqOxZska', 'uri': 'spotify:track:53vD24j7PgGW5beqOxZska', 'track_href': 'https://api.spotify.com/v1/tracks/53vD24j7PgGW5beqOxZska', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/53vD24j7PgGW5beqOxZska', 'duration_ms': 197400, 'time_signature': 4}",0.161,0.0144,6.0,-30.883,1.0,0.0365,0.986,0.117,0.0836,0.0336,82.646,audio_features,53vD24j7PgGW5beqOxZska,https://api.spotify.com/v1/tracks/53vD24j7PgGW5beqOxZska,https://api.spotify.com/v1/audio-analysis/53vD24j7PgGW5beqOxZska,197400.0,4.0
1353,63207,Control Alt Deus,You Are Dead,spotify:track:6MSLIDw5s48ORH1VHnIbWu,6MSLIDw5s48ORH1VHnIbWu,spotify:track:6MSLIDw5s48ORH1VHnIbWu,"{'danceability': 0.362, 'energy': 0.995, 'key': 11, 'loudness': -3.015, 'mode': 1, 'speechiness': 0.0741, 'acousticness': 6.64e-05, 'instrumentalness': 0.316, 'liveness': 0.279, 'valence': 0.262, 'tempo': 169.951, 'type': 'audio_features', 'id': '6MSLIDw5s48ORH1VHnIbWu', 'uri': 'spotify:track:6MSLIDw5s48ORH1VHnIbWu', 'track_href': 'https://api.spotify.com/v1/tracks/6MSLIDw5s48ORH1VHnIbWu', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6MSLIDw5s48ORH1VHnIbWu', 'duration_ms': 378600, 'time_signature': 4}",0.362,0.995,11.0,-3.015,1.0,0.0741,6.64e-05,0.316,0.279,0.262,169.951,audio_features,6MSLIDw5s48ORH1VHnIbWu,https://api.spotify.com/v1/tracks/6MSLIDw5s48ORH1VHnIbWu,https://api.spotify.com/v1/audio-analysis/6MSLIDw5s48ORH1VHnIbWu,378600.0,4.0
1354,94073,The Kyoto Connection,A Peaceful Day,spotify:track:0tPk6OPi760BD6C5WtqcqG,0tPk6OPi760BD6C5WtqcqG,spotify:track:0tPk6OPi760BD6C5WtqcqG,"{'danceability': 0.583, 'energy': 0.773, 'key': 1, 'loudness': -9.422, 'mode': 0, 'speechiness': 0.037, 'acousticness': 0.063, 'instrumentalness': 0.95, 'liveness': 0.36, 'valence': 0.147, 'tempo': 122.997, 'type': 'audio_features', 'id': '0tPk6OPi760BD6C5WtqcqG', 'uri': 'spotify:track:0tPk6OPi760BD6C5WtqcqG', 'track_href': 'https://api.spotify.com/v1/tracks/0tPk6OPi760BD6C5WtqcqG', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/0tPk6OPi760BD6C5WtqcqG', 'duration_ms': 195244, 'time_signature': 4}",0.583,0.773,1.0,-9.422,0.0,0.037,0.063,0.95,0.36,0.147,122.997,audio_features,0tPk6OPi760BD6C5WtqcqG,https://api.spotify.com/v1/tracks/0tPk6OPi760BD6C5WtqcqG,https://api.spotify.com/v1/audio-analysis/0tPk6OPi760BD6C5WtqcqG,195244.0,4.0
1355,4129,The Dirtbombs,Earthquake Heart,spotify:track:5kl6NZRsKIglt4HBrLjd7h,5kl6NZRsKIglt4HBrLjd7h,spotify:track:5kl6NZRsKIglt4HBrLjd7h,"{'danceability': 0.593, 'energy': 0.964, 'key': 7, 'loudness': -4.028, 'mode': 0, 'speechiness': 0.0558, 'acousticness': 0.205, 'instrumentalness': 9.71e-05, 'liveness': 0.0766, 'valence': 0.967, 'tempo': 103.817, 'type': 'audio_features', 'id': '5kl6NZRsKIglt4HBrLjd7h', 'uri': 'spotify:track:5kl6NZRsKIglt4HBrLjd7h', 'track_href': 'https://api.spotify.com/v1/tracks/5kl6NZRsKIglt4HBrLjd7h', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/5kl6NZRsKIglt4HBrLjd7h', 'duration_ms': 143773, 'time_signature': 4}",0.593,0.964,7.0,-4.028,0.0,0.0558,0.205,9.71e-05,0.0766,0.967,103.817,audio_features,5kl6NZRsKIglt4HBrLjd7h,https://api.spotify.com/v1/tracks/5kl6NZRsKIglt4HBrLjd7h,https://api.spotify.com/v1/audio-analysis/5kl6NZRsKIglt4HBrLjd7h,143773.0,4.0
1356,37800,happiness in aeroplanes,autobahnen,spotify:track:2ezjsQ4Ovf5gQfllhja85v,2ezjsQ4Ovf5gQfllhja85v,spotify:track:2ezjsQ4Ovf5gQfllhja85v,"{'danceability': 0.746, 'energy': 0.478, 'key': 0, 'loudness': -11.996, 'mode': 1, 'speechiness': 0.0328, 'acousticness': 0.529, 'instrumentalness': 4.37e-06, 'liveness': 0.112, 'valence': 0.635, 'tempo': 125.07, 'type': 'audio_features', 'id': '2ezjsQ4Ovf5gQfllhja85v', 'uri': 'spotify:track:2ezjsQ4Ovf5gQfllhja85v', 'track_href': 'https://api.spotify.com/v1/tracks/2ezjsQ4Ovf5gQfllhja85v', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/2ezjsQ4Ovf5gQfllhja85v', 'duration_ms': 164875, 'time_signature': 4}",0.746,0.478,0.0,-11.996,1.0,0.0328,0.529,4.37e-06,0.112,0.635,125.07,audio_features,2ezjsQ4Ovf5gQfllhja85v,https://api.spotify.com/v1/tracks/2ezjsQ4Ovf5gQfllhja85v,https://api.spotify.com/v1/audio-analysis/2ezjsQ4Ovf5gQfllhja85v,164875.0,4.0
1357,39657,Tracky Birthday,Where Are You?,spotify:track:66hayvUbTotekKU3H4ta1f,66hayvUbTotekKU3H4ta1f,spotify:track:66hayvUbTotekKU3H4ta1f,"{'danceability': 0.432, 'energy': 0.781, 'key': 4, 'loudness': -4.038, 'mode': 0, 'speechiness': 0.0567, 'acousticness': 0.041, 'instrumentalness': 4.21e-06, 'liveness': 0.0789, 'valence': 0.197, 'tempo': 139.432, 'type': 'audio_features', 'id': '66hayvUbTotekKU3H4ta1f', 'uri': 'spotify:track:66hayvUbTotekKU3H4ta1f', 'track_href': 'https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f', 'duration_ms': 250286, 'time_signature': 4}",0.432,0.781,4.0,-4.038,0.0,0.0567,0.041,4.21e-06,0.0789,0.197,139.432,audio_features,66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/tracks/66hayvUbTotekKU3H4ta1f,https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f,250286.0,4.0
1358,36341,Pablo Ribot,Mc Chromatic,spotify:track:6BvBpYymjfZOoMOcp5Ncql,6BvBpYymjfZOoMOcp5Ncql,spotify:track:6BvBpYymjfZOoMOcp5Ncql,"{'danceability': 0.79, 'energy': 0.796, 'key': 8, 'loudness': -11.26, 'mode': 1, 'speechiness': 0.0529, 'acousticness': 0.0499, 'instrumentalness': 0.854, 'liveness': 0.0714, 'valence': 0.906, 'tempo': 119.998, 'type': 'audio_features', 'id': '6BvBpYymjfZOoMOcp5Ncql', 'uri': 'spotify:track:6BvBpYymjfZOoMOcp5Ncql', 'track_href': 'https://api.spotify.com/v1/tracks/6BvBpYymjfZOoMOcp5Ncql', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/6BvBpYymjfZOoMOcp5Ncql', 'duration_ms': 132098, 'time_signature': 4}",0.79,0.796,8.0,-11.26,1.0,0.0529,0.0499,0.854,0.0714,0.906,119.998,audio_features,6BvBpYymjfZOoMOcp5Ncql,https://api.spotify.com/v1/tracks/6BvBpYymjfZOoMOcp5Ncql,https://api.spotify.com/v1/audio-analysis/6BvBpYymjfZOoMOcp5Ncql,132098.0,4.0
1359,71485,The Rories,d503 (snowed in remix),,,,,,,,,,,,,,,,,,,,,
1360,31123,Monk Turner + Fascinoma,Where's my Horse?,spotify:track:3jyf6lnLOgJERToaoUgXHs,3jyf6lnLOgJERToaoUgXHs,spotify:track:3jyf6lnLOgJERToaoUgXHs,"{'danceability': 0.331, 'energy': 0.00136, 'key': 3, 'loudness': -21.291, 'mode': 1, 'speechiness': 0.0612, 'acousticness': 0.948, 'instrumentalness': 0.903, 'liveness': 0.119, 'valence': 0.601, 'tempo': 78.829, 'type': 'audio_features', 'id': '3jyf6lnLOgJERToaoUgXHs', 'uri': 'spotify:track:3jyf6lnLOgJERToaoUgXHs', 'track_href': 'https://api.spotify.com/v1/tracks/3jyf6lnLOgJERToaoUgXHs', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/3jyf6lnLOgJERToaoUgXHs', 'duration_ms': 55200, 'time_signature': 3}",0.331,0.00136,3.0,-21.291,1.0,0.0612,0.948,0.903,0.119,0.601,78.829,audio_features,3jyf6lnLOgJERToaoUgXHs,https://api.spotify.com/v1/tracks/3jyf6lnLOgJERToaoUgXHs,https://api.spotify.com/v1/audio-analysis/3jyf6lnLOgJERToaoUgXHs,55200.0,3.0
1361,91545,Project 5am,Led Astray,spotify:track:2TajX4zUtJwG036nPrmw1Z,7jTaydvVpuIwkKrBj6QIhN,spotify:track:7jTaydvVpuIwkKrBj6QIhN,"{'danceability': 0.696, 'energy': 0.545, 'key': 0, 'loudness': -11.161, 'mode': 0, 'speechiness': 0.0462, 'acousticness': 0.00738, 'instrumentalness': 0.00518, 'liveness': 0.294, 'valence': 0.222, 'tempo': 128.927, 'type': 'audio_features', 'id': '7jTaydvVpuIwkKrBj6QIhN', 'uri': 'spotify:track:7jTaydvVpuIwkKrBj6QIhN', 'track_href': 'https://api.spotify.com/v1/tracks/7jTaydvVpuIwkKrBj6QIhN', 'analysis_url': 'https://api.spotify.com/v1/audio-analysis/7jTaydvVpuIwkKrBj6QIhN', 'duration_ms': 226512, 'time_signature': 4}",0.696,0.545,0.0,-11.161,0.0,0.0462,0.00738,0.00518,0.294,0.222,128.927,audio_features,7jTaydvVpuIwkKrBj6QIhN,https://api.spotify.com/v1/tracks/7jTaydvVpuIwkKrBj6QIhN,https://api.spotify.com/v1/audio-analysis/7jTaydvVpuIwkKrBj6QIhN,226512.0,4.0
